user_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
163922403.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
82432677.0,,,,,,,,,,,,,,,,,,,,
54291917.0,Portal 2,Fallout: New Vegas,Garry's Mod,Saints Row: The Third,Amnesia: The Dark Descent,S.T.A.L.K.E.R.: Call of Pripyat,SOMA,Left 4 Dead,Dead Space™ 2,Orcs Must Die! 2,Alien Swarm,Half-Life: Opposing Force,Mass Effect 2,F.E.A.R.,Mass Effect,Sanctum 2,Team Fortress 2,Alien: Isolation,Obscure,PAYDAY™ The Heist
147402762.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
225110915.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
161772384.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Secrets of Grindea,Risk of Rain,Sanctum 2,Synergy,"Warhammer 40,000: Space Marine",Just Cause 2: Multiplayer Mod,Path of Exile,Guns of Icarus Online,Starbound,Insurgency,Dig or Die,Killing Floor 2,Arma 3,Hammerwatch,Day of Defeat: Source,Serious Sam 2
130342360.0,,,,,,,,,,,,,,,,,,,,
2184507.0,Portal,Unreal Tournament: Game of the Year Edition,Killing Floor,Counter-Strike,Quake III Arena,Total Annihilation,QUAKE,BioShock Infinite,Half-Life 2: Episode Two,Shadow Warrior Classic (1997),STAR WARS™ Jedi Knight - Jedi Academy™,Half-Life: Opposing Force,Left 4 Dead,BioShock™,Estranged: Act I,Black Mesa,STAR WARS™ Republic Commando™,Half-Life 2: Episode One,Team Fortress 2,Call of Duty®
242572214.0,Gunpoint,VVVVVV,Super Meat Boy,Axiom Verge,Cthulhu Saves the World,The Desolate Hope,The Longest Journey,Super Time Force Ultra,Kung Fury: Street Rage,Angry Video Game Nerd Adventures,Viscera Cleanup Detail: Santa's Rampage,Retro City Rampage™ DX,Moonbase Alpha,Gemini Rue,Arma 3,Party Hard,Serious Sam 2,Jets'n'Guns Gold,DLC Quest,Far Cry 3 - Blood Dragon
243559317.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
240152561.0,Terraria,Dying Light,Fistful of Frags,Starbound,Zombie Panic! Source,Boring Man - Online Tactical Stickman Combat,Cry of Fear,Spiral Knights,Rust,Creativerse,ORION: Prelude,Contagion,CastleMiner Z,Rake,Miscreated,DayZ,Tales Runner,Nomad,Survarium,The Fifth Day
5600822.0,Portal,Unreal Tournament: Game of the Year Edition,Killing Floor,Quake III Arena,QUAKE,Half-Life 2: Episode Two,Total Annihilation,Counter-Strike: Source,BioShock Infinite,BioShock™,Left 4 Dead,Shadow Warrior Classic (1997),Half-Life: Opposing Force,STAR WARS™ Jedi Knight - Jedi Academy™,Team Fortress 2,STAR WARS™ Republic Commando™,Half-Life 2: Episode One,Black Mesa,Tom Clancy's Ghost Recon® Desert Siege™,Estranged: Act I
257288675.0,,,,,,,,,,,,,,,,,,,,
223774670.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
169006311.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Killing Floor 2,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,PAYDAY 2,Murder Miners,Codename CURE,Chivalry: Medieval Warfare,Rust,ORION: Prelude,Primal Carnage: Extinction,Warface
298232692.0,,,,,,,,,,,,,,,,,,,,
154275055.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
11970504.0,Portal 2,Portal,BattleBlock Theater®,Don't Starve: Reign of Giants,Killing Floor,Don't Starve,Castle Crashers®,Don't Starve: Shipwrecked,Half-Life,Sid Meier's Civilization V: Brave New World,BioShock Infinite,Half-Life 2: Episode Two,Garry's Mod,Besiege,Dead Space™ 2,Left 4 Dead,XCOM: Enemy Unknown,Game Dev Tycoon,Half-Life: Opposing Force,BioShock™
207262142.0,Sanctum 2,"Warhammer 40,000: Space Marine",Arma 2: Operation Arrowhead,Just Cause 2: Multiplayer Mod,Arma 3,Moonbase Alpha,Serious Sam 2,Sniper Elite V2,RUNNING WITH RIFLES,Dino D-Day,PAYDAY 2,Verdun,Arma 2,Spiral Knights,TerraTech,Tom Clancy’s Splinter Cell Blacklist,E.Y.E: Divine Cybermancy,PlanetSide 2,Mitos.is: The Game,Borderlands: The Pre-Sequel
247313879.0,Unreal Tournament: Game of the Year Edition,BattleBlock Theater®,Borderlands 2,Killing Floor,Dishonored,QUAKE,Half-Life 2: Episode Two,Garry's Mod,Quake III Arena,Counter-Strike: Source,Fallout: New Vegas,Total Annihilation,SOMA,Call of Juarez® Gunslinger,Serious Sam HD: The Second Encounter,Half-Life: Opposing Force,STAR WARS™ Jedi Knight - Jedi Academy™,Shadow Warrior Classic (1997),Alien Swarm,BioShock™
59081879.0,The Legend of Heroes: Trails in the Sky SC,BioShock™,The Legend of Heroes: Trails in the Sky,King's Bounty: The Legend,Wizardry 8,Grandia® II Anniversary Edition,Gemini Rue,FINAL FANTASY VIII,STAR WARS™ - Knights of the Old Republic™,Heroes of Might & Magic V,Dreamfall: The Longest Journey,Crysis 2 - Maximum Edition,FINAL FANTASY IV,Endless Legend™,FINAL FANTASY III,FINAL FANTASY® XIII,Cradle,Heroes® of Might & Magic® III - HD Edition,FINAL FANTASY® XIII-2,Might & Magic® Heroes® VII
140385853.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
133990456.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
246116211.0,,,,,,,,,,,,,,,,,,,,
255214547.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
210283973.0,Prison Architect,The Forest,Reassembly,Snuggle Truck,Turbo Dismount™,Zen Bound 2,BeamNG.drive,Goat Simulator,Spermination,Assetto Corsa,FRACT OSC,Euro Truck Simulator,Salt,Stranded Deep,Bus Driver,Sparkle 2 Evo,Construction Simulator 2015,Train Fever,Autobahn Police Simulator,Helicopter Simulator 2014: Search and Rescue
281515094.0,Terraria,Dying Light,Fistful of Frags,Starbound,Zombie Panic! Source,Boring Man - Online Tactical Stickman Combat,Cry of Fear,Spiral Knights,Rust,Creativerse,ORION: Prelude,Contagion,CastleMiner Z,Rake,Miscreated,DayZ,Tales Runner,Nomad,Survarium,The Fifth Day
156379077.0,The Witcher 3: Wild Hunt - Expansion Pass,BattleBlock Theater®,Castle Crashers®,Botanicula,Downwell,Terraria,Crypt of the NecroDancer,Serious Sam Classic: The Second Encounter,Left 4 Dead 2,Nancy Drew®: Secret of the Old Clock,Indiana Jones® and the Fate of Atlantis™,Tales of Maj'Eyal,Machinarium,The Talos Principle,Cave Story+,Max: The Curse of Brotherhood,Super Puzzle Platformer Deluxe,Game Dev Tycoon,Besiege,Axiom Verge
302365287.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
148932080.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
183376463.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
206299060.0,,,,,,,,,,,,,,,,,,,,
249381092.0,,,,,,,,,,,,,,,,,,,,
179733218.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
179429247.0,,,,,,,,,,,,,,,,,,,,
210727350.0,Sanctum 2,PAYDAY™ The Heist,Magicka,Arma 3,Killing Floor 2,Serious Sam 2,RUNNING WITH RIFLES,Sniper Elite V2,Tom Clancy's Rainbow Six® Vegas 2,Brawlhalla,Squad,Tom Clancy’s Splinter Cell Blacklist,Tom Clancy's Rainbow Six® Siege,PlanetSide 2,Rust,Borderlands: The Pre-Sequel,Rocketbirds: Hardboiled Chicken,Creativerse,War Thunder,Sniper Elite 3
178893016.0,,,,,,,,,,,,,,,,,,,,
210299265.0,,,,,,,,,,,,,,,,,,,,
250796304.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Killing Floor 2,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,PAYDAY 2,Murder Miners,Codename CURE,Chivalry: Medieval Warfare,Rust,ORION: Prelude,Primal Carnage: Extinction,Warface
217441163.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
182593878.0,Mount & Blade: Warband,Euro Truck Simulator 2,Besiege,Universe Sandbox ²,Turbo Dismount™,Car Mechanic Simulator 2015,DiRT Rally,Space Engineers,Assetto Corsa,TerraTech,Microsoft Flight Simulator X: Steam Edition,MXGP - The Official Motocross Videogame,LEGO® Worlds,Hurtworld,Project CARS,Stranded Deep,Anarchy Arcade,RaceRoom Racing Experience,Badland Bandits,Voxelized
120853104.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
308161513.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
258363805.0,,,,,,,,,,,,,,,,,,,,
152367732.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Killing Floor 2,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,PAYDAY 2,Murder Miners,Codename CURE,Chivalry: Medieval Warfare,Rust,ORION: Prelude,Primal Carnage: Extinction,Warface
127208680.0,BattleBlock Theater®,Castle Crashers®,Left 4 Dead 2,Terraria,Garry's Mod,Black Ice,Rampage Knights,Rune Classic,Lara Croft and the Guardian of Light,Dungeon Defenders,Path of Exile,Unturned,Insurgency,Dig or Die,Magicka,Starbound,Killing Floor 2,Darksiders™,Arma 3,From the Depths
142215921.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
111551727.0,This War of Mine - War Child Charity DLC,Portal 2,Castle Crashers - Pink Knight Pack,Tetrobot and Co.,planetarian ~the reverie of a little planet~,Enigmatis 2: The Mists of Ravenwood,BattleBlock Theater®,Grim Legends 2: Song of the Dark Swan,Nightmares from the Deep 3: Davy Jones,Botanicula,Letter Quest: Grimm's Journey,Mark of the Ninja,Indie Game: The Movie,Killing Floor,Half-Life 2,Dust: An Elysian Tail,Castle Crashers®,Everlasting Summer,Ys Origin,Garry's Mod
150871288.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
115826231.0,Sleeping Dogs,Max Payne 2: The Fall of Max Payne,Tom Clancy's Splinter Cell Chaos Theory®,Grand Theft Auto: Vice City,Mafia,Max Payne,Hitman: Absolution™,GUN™,Grand Theft Auto: San Andreas,L.A. Noire,Grand Theft Auto III,Tom Clancy's Splinter Cell®,Far Cry®,METAL GEAR SOLID V: GROUND ZEROES,Max Payne 3,Grand Theft Auto: Episodes from Liberty City,Hitman: Codename 47,Grand Theft Auto V,Just Cause,Kane & Lynch 2: Dog Days
181819729.0,Killing Floor,Left 4 Dead 2,Left 4 Dead,Besiege,Door Kickers,Black Ice,Serious Sam HD: The Second Encounter,Tabletop Simulator,Sanctum 2,Contraption Maker,Sins of a Solar Empire: Rebellion®,Reassembly,Synergy,Guns of Icarus Online,Path of Exile,Unturned,Dig or Die,Insurgency,Fistful of Frags,Killing Floor 2
84045371.0,BattleBlock Theater®,Killing Floor,Borderlands 2,Garry's Mod,Tomb Raider,Left 4 Dead,Door Kickers,Serious Sam HD: The Second Encounter,Spec Ops: The Line,Sanctum 2,Sleeping Dogs,Dungeon Defenders,Call of Duty: World at War,Dying Light,PAYDAY™ The Heist,Synergy,Saints Row IV,Grand Theft Auto: Vice City,Guns of Icarus Online,Just Cause 2: Multiplayer Mod
114092121.0,,,,,,,,,,,,,,,,,,,,
184984194.0,Terraria,Dying Light,Fistful of Frags,Starbound,Zombie Panic! Source,Boring Man - Online Tactical Stickman Combat,Cry of Fear,Spiral Knights,Rust,Creativerse,ORION: Prelude,Contagion,CastleMiner Z,Rake,Miscreated,DayZ,Tales Runner,Nomad,Survarium,The Fifth Day
125546624.0,BattleBlock Theater®,Castle Crashers®,Torchlight II,Dungeon Defenders,Magicka,Nation Red,Final Exam,Over 9000 Zombies!,Resident Evil™ 5/ Biohazard 5®,Bloody Trapland,Ms. Splosion Man,Brawlhalla,Iron Brigade,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,Hero Siege,Arma 3 Marksmen,Fight The Dragon,Tower Wars,Wanderlust: Rebirth,Sacred 3
104358836.0,Dying Light,Delta Force: Black Hawk Down,Call of Duty® 2,Call of Duty®: Modern Warfare® 2,Red Faction,Call of Duty®: Black Ops,Call of Duty: United Offensive,Call of Duty®: Black Ops II,Call of Juarez®: Bound in Blood,Call of Juarez™,Medal of Honor: Airborne,Red Faction®: Armageddon™,Sniper: Ghost Warrior 2,Tom Clancy's Ghost Recon: Future Soldier™,STAR WARS™ Jedi Knight - Mysteries of the Sith™,Frontlines™: Fuel of War™,Kane & Lynch 2: Dog Days,Sniper: Ghost Warrior,Call of Duty®: Ghosts,Call of Duty®: Modern Warfare® 3
143158466.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Killing Floor 2,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,PAYDAY 2,Murder Miners,Codename CURE,Chivalry: Medieval Warfare,Rust,ORION: Prelude,Primal Carnage: Extinction,Warface
66687732.0,BattleBlock Theater®,Left 4 Dead 2,Borderlands 2,Half-Life 2,Fallout: New Vegas,Half-Life 2: Episode Two,Serious Sam HD: The Second Encounter,Black Mesa,Sanctum 2,Half-Life 2: Episode One,BioShock Infinite - Season Pass,Deus Ex: Human Revolution - Director's Cut,Saints Row IV,Half-Life 2: Update,Half-Life: Blue Shift,Red Faction,Serious Sam 2,Mirror's Edge™,Bloody Trapland,Q.U.B.E: Director's Cut
167374754.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Synergy,Guns of Icarus Online,Insurgency,Arma 3,Killing Floor 2,Day of Defeat: Source,Counter-Strike: Global Offensive,Natural Selection 2,PAYDAY 2,Murder Miners,Codename CURE,Chivalry: Medieval Warfare,Rust,ORION: Prelude,Primal Carnage: Extinction,Warface
193265457.0,,,,,,,,,,,,,,,,,,,,
120852852.0,planetarian ~the reverie of a little planet~,Indie Game: The Movie,Everlasting Summer,Strata,The Cat and the Coup,Triple Town,CS:GO Player Profiles,The Cat Lady,Eufloria HD,SC2VN - The eSports Visual Novel,NightSky,The Longest Journey,RUSH,Vanguard Princess Director's Cut,Heroine's Quest: The Herald of Ragnarok,RUSH,iBomber Defense Pacific,Dwarfs - F2P,9.03m,Portal 2 - The Final Hours
44221885.0,Portal 2,BioShock Infinite,Half-Life,Half-Life 2: Episode Two,Fallout: New Vegas,BioShock™,Half-Life: Opposing Force,Half-Life 2: Episode One,Estranged: Act I,Black Mesa,BioShock Infinite - Season Pass,Deus Ex: Human Revolution - Director's Cut,Return to Castle Wolfenstein,Half-Life 2: Update,Gemini Rue,BioShock® 2,Half-Life: Blue Shift,Red Faction,Wolfenstein: The New Order,Mirror's Edge™
184822872.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
244389644.0,Path of Exile,Spiral Knights,The Lord of the Rings Online™,DC Universe™ Online,TERA,Dragons and Titans,Neverwinter,Defiance,Star Trek Online,Elsword,RIFT,Dragon Nest,Dungeon Fighter Online,Dungeon Defenders II,EverQuest II,Mabinogi,Champions Online,Royal Quest,MapleStory,Aberoth
96504332.0,Left 4 Dead 2,Nightmares from the Deep 3: Davy Jones,Analogue: A Hate Story,LISA,Amnesia™: Memories,Dungeon Defenders,Go! Go! Nippon! ~My First Trip to Japan~,Insurgency,Magicka,Arma 3,Killing Floor 2,Carpe Diem,Cinders,9 Clues: The Secret of Serpent Creek,Mind Snares: Alice's Journey,Silver Creek Falls: Chapter 1,Sakura Swim Club,Counter-Strike: Global Offensive,X-note,Sakura Clicker
114080968.0,Left 4 Dead 2,Killing Floor,Garry's Mod,Left 4 Dead,Synergy,Path of Exile,Guns of Icarus Online,Dig or Die,Insurgency,Killing Floor 2,Arma 3,Day of Defeat: Source,Space Engineers,Counter-Strike: Global Offensive,Of Guards And Thieves,Natural Selection 2,PAYDAY 2,Murder Miners,Spiral Knights,TerraTech
174266284.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
102295765.0,Guild Wars Trilogy,Portal 2,The Legend of Heroes: Trails in the Sky SC,eden*,Epic Battle Fantasy 4,South Park™: The Stick of Truth™,BattleBlock Theater®,The Witcher® 3: Wild Hunt,HuniePop,Killing Floor,Left 4 Dead 2,Borderlands 2,Kingdom Rush,Castle Crashers®,Saints Row: The Third,Orcs Must Die! 2,Hatoful Boyfriend,Door Kickers,Left 4 Dead,Serious Sam HD: The Second Encounter
63962362.0,,,,,,,,,,,,,,,,,,,,
93259090.0,Portal 2,BattleBlock Theater®,Castle Crashers®,Killing Floor,Door Kickers,Left 4 Dead,Black Ice,Serious Sam HD: The Second Encounter,Sanctum 2,Tabletop Simulator,Rampage Knights,Secrets of Grindea,Risk of Rain,Dying Light,Contraption Maker,Synergy,Call of Duty: World at War,Sins of a Solar Empire: Rebellion®,Path of Exile,Guns of Icarus Online
94422408.0,,,,,,,,,,,,,,,,,,,,
227752807.0,Terraria,Dying Light,Fistful of Frags,Starbound,Zombie Panic! Source,Boring Man - Online Tactical Stickman Combat,Cry of Fear,Spiral Knights,Rust,Creativerse,ORION: Prelude,Contagion,CastleMiner Z,Rake,Miscreated,DayZ,Tales Runner,Nomad,Survarium,The Fifth Day
39204929.0,Unreal Tournament: Game of the Year Edition,Killing Floor,Counter-Strike: Source,Half-Life,QUAKE,Quake III Arena,Shadow Warrior Classic (1997),STAR WARS™ Republic Commando™,Team Fortress 2,Tom Clancy's Ghost Recon® Desert Siege™,QUAKE II,Call of Duty®,Descent 2,PAYDAY™ The Heist,Arma 2: Operation Arrowhead,Delta Force: Black Hawk Down,Insurgency,STAR WARS™ Jedi Knight II - Jedi Outcast™,Call of Duty® 2,Fortress Forever
199051694.0,Path of Exile,Spiral Knights,The Lord of the Rings Online™,DC Universe™ Online,Aura Kingdom,TERA,Trove,Dragons and Titans,Defiance,Star Trek Online,Elsword,RIFT,Dragon Nest,Mabinogi,Vindictus,Champions Online,Dungeons & Dragons Online®,Royal Quest,MapleStory,Aberoth
70699101.0,,,,,,,,,,,,,,,,,,,,
156002832.0,,,,,,,,,,,,,,,,,,,,
309052991.0,RUNNING WITH RIFLES,Squad,PlanetSide 2,Rust,Creativerse,Sniper Elite 3,War Thunder,Fishing Planet,Defiance,RIFT,Call to Arms,Robocraft,Warface,Steel Ocean,Rake,The Crew™,Tree of Life,Nomad,Survarium,CroNix
141774640.0,Risk of Rain,Secrets of Grindea,Path of Exile,Hammerwatch,Magicite,Spiral Knights,Creativerse,Hero Siege,Roguelands,RPG MO,Eldevin,Dragons and Titans,Defiance,Tree of Life,Dead Realm,Life is Feudal: Your Own,Aberoth,Nomad,Villagers and Heroes,Mortal Online
48772264.0,Portal 2,BioShock Infinite,Half-Life,Half-Life 2: Episode Two,Fallout: New Vegas,BioShock™,Half-Life: Opposing Force,Half-Life 2: Episode One,Estranged: Act I,Black Mesa,BioShock Infinite - Season Pass,Deus Ex: Human Revolution - Director's Cut,Return to Castle Wolfenstein,Half-Life 2: Update,Gemini Rue,BioShock® 2,Half-Life: Blue Shift,Red Faction,Wolfenstein: The New Order,Mirror's Edge™
124663731.0,Terraria,Torchlight II,Grim Dawn,Spiral Knights,Hero Siege,Creativerse,TERA,Neverwinter,Dragons and Titans,Elsword,RIFT,Dragon Nest,Dungeon Defenders II,Vindictus,Combat Monsters,The Incredible Adventures of Van Helsing: Final Cut,Tree of Life,Aberoth,Nomad,Wanderlust: Rebirth
305676867.0,Left 4 Dead 2,Dungeon Defenders,Magicka,Insurgency,Arma 3,Killing Floor 2,Counter-Strike: Global Offensive,PAYDAY 2,Tom Clancy's Rainbow Six® Siege,SMITE®,Magicka 2,ORION: Prelude,TOXIKK™,RIFT,ArcheBlade™,Dungeon Defenders II,Tower Wars,Warface,Prime World,CroNix
284019534.0,BattleBlock Theater®,Castle Crashers®,Sins of a Solar Empire: Rebellion®,Tom Clancy's Ghost Recon®,Arma 2: Operation Arrowhead,Killing Floor 2,Serious Sam 2,RUNNING WITH RIFLES,Sniper Elite V2,ARMA: Cold War Assault,Arma 2: British Armed Forces,Over 9000 Zombies!,Bloody Trapland,PAYDAY 2,Squad,Brawlhalla,Galactic Civilizations III - Revenge of the Snathi DLC,Tom Clancy’s Splinter Cell Blacklist,Arma 2: Private Military Company,Tom Clancy's Rainbow Six® Siege
242477922.0,,,,,,,,,,,,,,,,,,,,
40237093.0,,,,,,,,,,,,,,,,,,,,
101655571.0,,,,,,,,,,,,,,,,,,,,
247937621.0,BattleBlock Theater®,Broforce,Terraria,Castle Crashers®,Garry's Mod,Dying Light,Synergy,UnEpic,Starbound,Arma 3,Teeworlds,Serious Sam 2,Zombie Panic! Source,Cry of Fear,Of Guards And Thieves,Bloody Trapland,Transformice,Spiral Knights,King Arthur's Gold,Brawlhalla
1135775.0,Half-Life 2,Killing Floor,Counter-Strike: Source,Quake III Arena,Total Annihilation,QUAKE,STAR WARS™ Jedi Knight - Jedi Academy™,Shadow Warrior Classic (1997),Half-Life: Opposing Force,Team Fortress 2,Tom Clancy's Ghost Recon® Desert Siege™,Black Mesa,STAR WARS™ Republic Commando™,Descent 2,Call of Duty®,Singularity™,PAYDAY™ The Heist,QUAKE II,Return to Castle Wolfenstein,Arma 2: Operation Arrowhead
241862248.0,Killing Floor,Castle Crashers®,Don't Starve: Shipwrecked,Terraria,Euro Truck Simulator 2,Left 4 Dead 2,Garry's Mod,Black Ice,Orcs Must Die! 2,Besiege,Left 4 Dead,Subnautica,Prison Architect,The Forest,Software Inc.,Synergy,Dungeon Defenders,The Long Dark,Car Mechanic Simulator 2015 - Trader Pack,Mount & Blade
246733980.0,,,,,,,,,,,,,,,,,,,,
56911639.0,BattleBlock Theater®,Castle Crashers®,Rampage Knights,Sanctum 2,Dungeon Defenders,"Warhammer 40,000: Space Marine",Hammerwatch,Arma 3,Nation Red,Serious Sam 2,Sniper Elite V2,Final Exam,Full Mojo Rampage,Bloody Trapland,PAYDAY 2,Spiral Knights,Brawlhalla,E.Y.E: Divine Cybermancy,How to Survive,Tom Clancy’s Splinter Cell Blacklist
