user_id,ratio,numberRecommendationUserHas,numberGamesUserHasInTest
80022321,0,0,1
63993064,0,0,1
219875346,0,0,1
138242360,0,0,1
228826954,0,0,1
121593653,0,0,1
242349023,0,0,1
110248234,1,1,1
276745200,0,0,1
38179194,0,2,3
204386604,0,0,1
309554670,0,0,1
202043465,1,1,1
137079876,1,1,1
75988937,0,0,1
107359794,0,0,1
6656519,1,1,1
245342503,0,0,1
117402082,0,0,1
151938509,0,0,1
233277671,1,1,1
255234412,0,0,1
219481235,0,0,1
27901693,1,1,1
205029231,1,1,1
132917640,1,1,1
24703611,0,0,1
213022303,0,1,2
200574126,1,1,1
300944123,0,0,1
198561746,0,0,1
57226729,0,0,1
144144570,0,0,1
38968408,0,0,1
108714391,1,1,1
81834184,0,0,1
121075133,1,1,1
274602960,0,0,1
204967665,0,0,1
129762577,0,0,1
293197798,0,0,1
33591806,0,0,1
57319696,0,0,1
24932641,0,0,1
128792215,0,0,1
284096202,1,1,1
86978692,0,0,1
154787874,0,0,1
64657716,1,1,1
242729494,0,0,1
274439260,0,0,1
216303146,0,0,1
159741914,0,0,1
10267553,0,0,1
194694340,0,0,1
232959254,0,0,1
250369736,0,0,1
254992432,0,0,1
248376475,1,1,1
107417121,0,0,1
40754921,0,0,1
141693292,0,0,1
207216516,0,0,1
115990965,0,0,1
239045127,0,0,1
282502466,0,0,1
304213220,0,0,1
83355221,0,0,1
299644153,1,1,1
139149185,0,1,2
34965931,0,0,1
149556407,0,0,1
242412972,0,0,1
174689200,0,0,1
242985754,0,0,1
129704982,0,1,2
308691324,0,0,1
160042745,0,0,1
150472108,0,0,1
154281477,0,0,1
104321718,0,0,1
36495125,0,0,1
223586930,0,0,1
259614031,0,0,1
133964193,0,0,1
250739065,0,0,1
130145396,0,0,1
302614540,0,0,1
120606442,0,0,1
61428062,1,1,1
54819677,0,0,1
251241445,0,0,1
116478374,1,1,1
4877411,0,1,2
48334326,0,0,1
208516514,0,0,1
171400391,1,1,1
70967454,0,0,1
213854339,0,0,1
297811211,0,0,1
176539817,0,0,2
143137329,0,0,1
183210904,0,0,1
240177990,1,1,1
235264279,0,0,1
9740704,0,0,1
100070732,0,0,1
159654421,0,0,1
263735764,0,0,1
30064076,1,1,1
186273988,0,0,1
183982123,0,0,1
113557230,0,0,1
132852256,1,1,1
30041199,0,0,1
282974048,0,0,1
185907866,0,0,1
24817862,0,0,1
122452753,0,0,1
157530604,0,0,1
200345112,0,0,1
54291917,0,0,2
104038561,0,0,1
188641919,0,0,1
182604019,0,0,1
84432612,0,0,1
109393227,1,1,1
175945017,0,0,1
95362226,0,0,1
100322840,0,0,1
161615012,0,0,1
63441045,0,0,1
221434031,0,0,1
218292423,0,0,1
245540103,0,0,1
242325247,0,0,1
265586844,0,0,1
258895899,0,0,1
246650796,0,0,1
172364852,0,0,1
94526239,0,0,1
149832495,0,0,1
186515716,0,0,1
249626280,0,0,1
116450986,0,0,1
243964103,0,0,1
279316312,1,1,1
109278470,0,0,1
105024602,0,0,1
56789999,1,1,1
161084485,0,0,1
27168078,1,1,1
193265457,0,0,1
156493428,0,0,1
20557028,1,1,1
193740810,0,0,1
132784716,0,0,1
26218938,0,0,1
10181060,0,0,1
144387163,1,1,1
284555178,0,0,1
302823979,0,0,1
242200471,0,0,1
188394070,0,1,2
123988363,0,0,1
35560181,0,0,1
219930123,1,1,1
302711124,0,0,1
31178210,1,1,1
73968993,0,0,1
260118401,0,0,1
88921433,0,0,1
202600291,0,0,1
141118871,0,0,1
231191282,0,0,1
91085389,1,1,1
183103599,0,0,1
164454723,1,1,1
143156437,0,0,1
242051423,0,0,1
167106826,0,1,2
156303898,0,0,1
215518655,1,1,1
27579751,0,0,1
268599796,0,0,1
186139058,0,0,1
189827182,0,0,1
179802416,0,0,1
156021358,1,1,1
106099216,0,0,1
162631416,0,0,1
114439892,0,0,1
29569611,0,0,1
180561370,0,0,1
43093291,0,0,1
191566590,0,0,1
214167822,0,0,1
166604341,0,0,1
94428876,0,0,1
249607464,0,0,1
161085944,0,0,1
150623264,0,0,1
283540468,0,0,1
165510738,0,0,1
165356998,0,0,1
124365369,0,0,1
282567672,0,0,1
63075948,0,0,1
116637302,0,0,1
245570449,0,0,1
188340440,0,0,1
193581345,0,0,1
92929791,1,1,1
220217607,0,0,1
200657041,0,0,1
20266830,0,0,1
194325357,0,0,1
94272610,0,0,1
240312742,0,0,1
201793161,0,0,1
33033120,0,0,1
69033837,0,0,1
308954355,0,0,1
234555589,1,1,1
276028696,0,0,1
105048330,0,0,1
287812798,0,0,1
215721461,1,1,1
306971738,0,0,1
84610577,1,1,1
94335638,0,0,1
214905138,0,0,1
133262375,0,0,1
208073859,0,0,1
198201128,0,0,1
166149095,0,0,1
55319994,1,1,1
133298634,0,0,1
138329382,0,0,1
21683270,0,0,1
186134916,0,0,1
134086280,0,0,1
283382726,0,0,1
165210999,0,0,1
145872177,0,0,1
302555311,0,0,1
60260529,1,1,1
118180800,0,0,1
144505477,0,0,1
129520075,1,1,1
